GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male -- - Total,Margin of Error; Male -- - Total,"Estimate; Male -- - Worked full-time, year-round in the past 12 months","Margin of Error; Male -- - Worked full-time, year-round in the past 12 months",Estimate; Male -- - Other,Margin of Error; Male -- - Other,Estimate; Female -- - Total,Margin of Error; Female -- - Total,"Estimate; Female -- - Worked full-time, year-round in the past 12 months","Margin of Error; Female -- - Worked full-time, year-round in the past 12 months",Estimate; Female -- - Other,Margin of Error; Female -- - Other
0500000US01003,01003,"Baldwin County, Alabama",25305,5515,22493,7825,26205,23646,10743,20393,25538,10446,30043,11399,7259,10210
0500000US01015,01015,"Calhoun County, Alabama",18632,4029,25082,13646,34032,11194,"2,500-",***,12776,5434,26792,9329,4547,2373
0500000US01049,01049,"DeKalb County, Alabama",14887,11321,-,**,-,**,-,**,13930,11400,16991,5909,"2,500-",***
0500000US01051,01051,"Elmore County, Alabama",20290,6557,29205,11138,41879,5931,16587,16859,11905,7180,23114,6083,4323,3512
0500000US01055,01055,"Etowah County, Alabama",15463,2001,15079,3073,21352,7827,4455,5618,15783,3104,18459,2656,8750,3866
0500000US01069,01069,"Houston County, Alabama",15294,1259,16640,3339,24418,7467,12336,1690,14200,1916,17157,1594,8465,2166
0500000US01073,01073,"Jefferson County, Alabama",21227,937,22550,3055,30663,1316,9541,1678,20516,855,27661,1487,8013,1074
0500000US01077,01077,"Lauderdale County, Alabama",16422,8634,22266,48812,50805,8197,10568,5808,12471,10045,24313,1373,7199,3827
0500000US01081,01081,"Lee County, Alabama",20348,2436,25654,5208,35574,6250,9245,2183,16229,1668,22017,1934,5648,1974
0500000US01083,01083,"Limestone County, Alabama",21257,4839,24000,27127,36092,25202,20657,46905,19507,4362,23022,4475,3302,1819
0500000US01089,01089,"Madison County, Alabama",19443,2033,22161,3076,34662,4476,7597,2733,16269,1742,27536,3451,6594,1348
0500000US01097,01097,"Mobile County, Alabama",16798,1280,19422,2176,27895,3410,8462,2501,14711,1870,21792,1353,7212,1600
