GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - 16 to 19 years:,Margin of Error; Male: - 16 to 19 years:,Estimate; Male: - 16 to 19 years: - In labor force:,Margin of Error; Male: - 16 to 19 years: - In labor force:,Estimate; Male: - 16 to 19 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 16 to 19 years: - In labor force: - In Armed Forces,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian:,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian:,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 16 to 19 years: - Not in labor force,Margin of Error; Male: - 16 to 19 years: - Not in labor force,Estimate; Male: - 20 to 24 years:,Margin of Error; Male: - 20 to 24 years:,Estimate; Male: - 20 to 24 years: - In labor force:,Margin of Error; Male: - 20 to 24 years: - In labor force:,Estimate; Male: - 20 to 24 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 20 to 24 years: - In labor force: - In Armed Forces,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian:,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian:,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 20 to 24 years: - Not in labor force,Margin of Error; Male: - 20 to 24 years: - Not in labor force,Estimate; Male: - 25 to 54 years:,Margin of Error; Male: - 25 to 54 years:,Estimate; Male: - 25 to 54 years: - In labor force:,Margin of Error; Male: - 25 to 54 years: - In labor force:,Estimate; Male: - 25 to 54 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 25 to 54 years: - In labor force: - In Armed Forces,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian:,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian:,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 25 to 54 years: - Not in labor force,Margin of Error; Male: - 25 to 54 years: - Not in labor force,Estimate; Male: - 55 to 64 years:,Margin of Error; Male: - 55 to 64 years:,Estimate; Male: - 55 to 64 years: - In labor force:,Margin of Error; Male: - 55 to 64 years: - In labor force:,Estimate; Male: - 55 to 64 years: - In labor force: - In Armed Forces,Margin of Error; Male: - 55 to 64 years: - In labor force: - In Armed Forces,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian:,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian:,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian: - Employed,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian: - Employed,Estimate; Male: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Male: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Estimate; Male: - 55 to 64 years: - Not in labor force,Margin of Error; Male: - 55 to 64 years: - Not in labor force,Estimate; Male: - 65 to 69 years:,Margin of Error; Male: - 65 to 69 years:,Estimate; Male: - 65 to 69 years: - In labor force:,Margin of Error; Male: - 65 to 69 years: - In labor force:,Estimate; Male: - 65 to 69 years: - In labor force: - Employed,Margin of Error; Male: - 65 to 69 years: - In labor force: - Employed,Estimate; Male: - 65 to 69 years: - In labor force: - Unemployed,Margin of Error; Male: - 65 to 69 years: - In labor force: - Unemployed,Estimate; Male: - 65 to 69 years: - Not in labor force,Margin of Error; Male: - 65 to 69 years: - Not in labor force,Estimate; Male: - 70 years and over:,Margin of Error; Male: - 70 years and over:,Estimate; Male: - 70 years and over: - In labor force:,Margin of Error; Male: - 70 years and over: - In labor force:,Estimate; Male: - 70 years and over: - In labor force: - Employed,Margin of Error; Male: - 70 years and over: - In labor force: - Employed,Estimate; Male: - 70 years and over: - In labor force: - Unemployed,Margin of Error; Male: - 70 years and over: - In labor force: - Unemployed,Estimate; Male: - 70 years and over: - Not in labor force,Margin of Error; Male: - 70 years and over: - Not in labor force,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - 16 to 19 years:,Margin of Error; Female: - 16 to 19 years:,Estimate; Female: - 16 to 19 years: - In labor force:,Margin of Error; Female: - 16 to 19 years: - In labor force:,Estimate; Female: - 16 to 19 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 16 to 19 years: - In labor force: - In Armed Forces,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian:,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian:,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 16 to 19 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 16 to 19 years: - Not in labor force,Margin of Error; Female: - 16 to 19 years: - Not in labor force,Estimate; Female: - 20 to 24 years:,Margin of Error; Female: - 20 to 24 years:,Estimate; Female: - 20 to 24 years: - In labor force:,Margin of Error; Female: - 20 to 24 years: - In labor force:,Estimate; Female: - 20 to 24 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 20 to 24 years: - In labor force: - In Armed Forces,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian:,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian:,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 20 to 24 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 20 to 24 years: - Not in labor force,Margin of Error; Female: - 20 to 24 years: - Not in labor force,Estimate; Female: - 25 to 54 years:,Margin of Error; Female: - 25 to 54 years:,Estimate; Female: - 25 to 54 years: - In labor force:,Margin of Error; Female: - 25 to 54 years: - In labor force:,Estimate; Female: - 25 to 54 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 25 to 54 years: - In labor force: - In Armed Forces,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian:,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian:,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 25 to 54 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 25 to 54 years: - Not in labor force,Margin of Error; Female: - 25 to 54 years: - Not in labor force,Estimate; Female: - 55 to 64 years:,Margin of Error; Female: - 55 to 64 years:,Estimate; Female: - 55 to 64 years: - In labor force:,Margin of Error; Female: - 55 to 64 years: - In labor force:,Estimate; Female: - 55 to 64 years: - In labor force: - In Armed Forces,Margin of Error; Female: - 55 to 64 years: - In labor force: - In Armed Forces,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian:,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian:,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian: - Employed,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian: - Employed,Estimate; Female: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Margin of Error; Female: - 55 to 64 years: - In labor force: - Civilian: - Unemployed,Estimate; Female: - 55 to 64 years: - Not in labor force,Margin of Error; Female: - 55 to 64 years: - Not in labor force,Estimate; Female: - 65 to 69 years:,Margin of Error; Female: - 65 to 69 years:,Estimate; Female: - 65 to 69 years: - In labor force:,Margin of Error; Female: - 65 to 69 years: - In labor force:,Estimate; Female: - 65 to 69 years: - In labor force: - Employed,Margin of Error; Female: - 65 to 69 years: - In labor force: - Employed,Estimate; Female: - 65 to 69 years: - In labor force: - Unemployed,Margin of Error; Female: - 65 to 69 years: - In labor force: - Unemployed,Estimate; Female: - 65 to 69 years: - Not in labor force,Margin of Error; Female: - 65 to 69 years: - Not in labor force,Estimate; Female: - 70 years and over:,Margin of Error; Female: - 70 years and over:,Estimate; Female: - 70 years and over: - In labor force:,Margin of Error; Female: - 70 years and over: - In labor force:,Estimate; Female: - 70 years and over: - In labor force: - Employed,Margin of Error; Female: - 70 years and over: - In labor force: - Employed,Estimate; Female: - 70 years and over: - In labor force: - Unemployed,Margin of Error; Female: - 70 years and over: - In labor force: - Unemployed,Estimate; Female: - 70 years and over: - Not in labor force,Margin of Error; Female: - 70 years and over: - Not in labor force
0500000US01069,01069,"Houston County, Alabama",20733,331,9155,310,754,215,201,108,0,195,201,108,119,80,82,71,553,204,1010,195,810,159,0,195,810,159,656,170,154,131,200,159,4782,157,3091,450,0,195,3091,450,2827,415,264,192,1691,447,1387,16,758,206,0,195,758,206,749,208,9,15,629,206,552,121,107,58,107,58,0,195,445,124,670,121,73,65,73,65,0,195,597,146,11578,180,804,114,337,124,0,195,337,124,283,126,54,46,467,142,970,66,841,129,0,195,841,129,577,201,264,152,129,105,6357,144,5004,334,10,17,4994,333,4619,360,375,161,1353,339,1708,14,583,210,0,195,583,210,558,208,25,30,1125,210,488,127,54,37,54,37,0,195,434,131,1251,127,117,83,117,83,0,195,1134,123
0500000US01073,01073,"Jefferson County, Alabama",218600,1821,96630,904,7581,645,2592,734,0,195,2592,734,1752,648,840,434,4989,896,10064,207,7480,823,0,195,7480,823,5982,784,1498,729,2584,829,49805,528,40841,1504,48,78,40793,1499,36499,1838,4294,1199,8964,1310,16125,67,8427,860,0,195,8427,860,7434,962,993,516,7698,860,6200,573,1771,677,1691,679,80,95,4429,689,6855,607,817,351,817,351,0,195,6038,668,121970,1425,8487,697,3021,768,0,195,3021,768,2306,726,715,486,5466,861,10217,417,8125,736,0,195,8125,736,6584,983,1541,712,2092,667,61929,780,48712,1878,80,135,48632,1903,45100,1928,3532,904,13217,1815,21210,147,10475,1097,0,195,10475,1097,10197,1121,278,265,10735,1089,7958,894,1989,693,1989,693,0,195,5969,948,12169,878,841,499,841,499,0,195,11328,848
0500000US01089,01089,"Madison County, Alabama",68140,1134,31435,626,3257,382,1522,535,0,195,1522,535,1219,580,303,276,1735,529,3963,202,2850,558,25,44,2825,563,2208,604,617,449,1113,533,16409,419,14323,842,213,330,14110,865,13483,975,627,396,2086,705,4363,159,2429,583,0,195,2429,583,2259,570,170,200,1934,575,1356,364,585,244,585,244,0,195,771,317,2087,364,278,226,278,226,0,195,1809,373,36705,849,2741,410,1337,595,0,195,1337,595,839,450,498,383,1404,571,4185,420,3374,551,0,195,3374,551,3150,602,224,223,811,507,19719,432,16363,1213,88,146,16275,1235,15791,1240,484,360,3356,1195,5106,326,2624,684,0,195,2624,684,2553,698,71,84,2482,679,1845,414,846,464,846,464,0,195,999,428,3109,418,391,315,391,315,0,195,2718,510
0500000US01097,01097,"Mobile County, Alabama",112437,1085,50643,654,4961,396,916,316,0,195,916,316,703,299,213,176,4045,515,5877,349,3655,519,0,195,3655,519,3117,588,538,383,2222,621,24976,341,18015,1146,337,413,17678,1149,15182,1287,2496,984,6961,1134,8025,73,3825,799,0,195,3825,799,3609,789,216,183,4200,785,2779,419,427,276,427,276,0,195,2352,471,4025,407,278,176,249,167,29,48,3747,416,61794,814,3680,655,1551,517,0,195,1551,517,1287,472,264,270,2129,573,6140,130,4960,750,0,195,4960,750,4647,789,313,239,1180,747,31707,255,24138,1276,0,195,24138,1276,22377,1294,1761,745,7569,1266,10006,213,5042,842,0,195,5042,842,4809,862,233,176,4964,784,3227,481,901,346,901,346,0,195,2326,434,7034,463,504,200,468,202,36,59,6530,427
0500000US01101,01101,"Montgomery County, Alabama",101200,811,45506,456,4137,389,1326,729,0,195,1326,729,813,541,513,498,2811,796,5488,195,4696,581,0,195,4696,581,4395,711,301,371,792,581,24121,242,18265,1690,13,21,18252,1689,16207,1976,2045,815,5856,1685,6546,195,3225,691,0,195,3225,691,3052,690,173,235,3321,691,1775,392,497,241,497,241,0,195,1278,399,3439,406,405,297,405,297,0,195,3034,447,55694,668,3565,544,928,415,0,195,928,415,882,391,46,80,2637,737,5746,260,3893,633,0,195,3893,633,3464,694,429,345,1853,635,30031,257,24838,1061,0,195,24838,1061,22119,1402,2719,1185,5193,1032,8639,117,4039,739,0,195,4039,739,4039,739,0,195,4600,749,2760,565,575,370,575,370,0,195,2185,514,4953,575,341,233,341,233,0,195,4612,564
0500000US01125,01125,"Tuscaloosa County, Alabama",51407,830,22544,676,2520,438,783,443,0,195,783,443,558,393,225,232,1737,530,3636,128,2321,673,0,195,2321,673,2050,721,271,359,1315,657,11128,361,8199,1090,0,195,8199,1090,7552,1064,647,432,2929,1113,3045,116,1928,446,0,195,1928,446,1890,480,38,67,1117,437,774,403,70,111,70,111,0,195,704,395,1441,417,71,122,71,122,0,195,1370,435,28863,474,2671,368,1680,451,0,195,1680,451,1005,494,675,380,991,400,4449,195,3967,512,0,195,3967,512,3967,512,0,195,482,512,14273,249,11886,873,79,132,11807,862,10963,884,844,525,2387,807,3849,87,1899,622,0,195,1899,622,1899,622,0,195,1950,621,1634,253,375,236,286,191,89,107,1259,338,1987,253,180,193,153,188,27,44,1807,214
0500000US04013,04013,"Maricopa County, Arizona",174749,3570,87434,2192,7715,989,3985,748,0,204,3985,748,2829,703,1156,637,3730,997,10736,834,8706,1097,124,169,8582,1150,7267,1143,1315,705,2030,749,49963,1529,39662,1985,257,192,39405,1955,36741,2104,2664,1019,10301,1664,10367,794,7157,990,0,204,7157,990,6881,971,276,224,3210,842,3739,697,1197,481,1159,472,38,67,2542,597,4914,723,907,713,907,713,0,204,4007,656,87315,2116,7663,1125,2372,773,0,204,2372,773,1808,779,564,405,5291,1156,9413,630,7390,964,6,13,7384,964,6605,880,779,421,2023,795,48865,1279,36473,1967,223,195,36250,1949,33738,2213,2512,916,12392,1879,10919,720,5879,877,0,204,5879,877,5524,864,355,221,5040,1036,4674,612,1307,487,1131,459,176,180,3367,726,5781,614,221,157,169,130,52,87,5560,632
0500000US04019,04019,"Pima County, Arizona",26947,1511,15410,955,1907,472,707,364,0,204,707,364,368,277,339,303,1200,444,1730,460,1293,415,34,66,1259,419,1238,423,21,48,437,356,7842,820,6031,894,119,186,5912,892,5395,855,517,377,1811,469,2240,179,1255,339,0,204,1255,339,1223,345,32,53,985,323,692,248,360,260,360,260,0,204,332,180,999,259,102,122,102,122,0,204,897,276,11537,986,935,488,473,301,0,204,473,301,299,273,174,159,462,324,931,447,910,443,0,204,910,443,910,443,0,204,21,42,5950,538,4782,683,0,204,4782,683,4213,788,569,471,1168,585,1895,133,1299,340,0,204,1299,340,1299,340,0,204,596,327,931,331,208,168,208,168,0,204,723,343,895,304,34,60,0,204,34,60,861,302
0500000US05069,05069,"Jefferson County, Arkansas",30670,570,14278,430,1144,501,207,222,0,197,207,222,80,146,127,157,937,426,1912,420,644,328,3,8,641,328,575,316,66,112,1268,508,6980,297,4053,950,0,197,4053,950,3647,937,406,358,2927,955,2296,56,1130,309,0,197,1130,309,1065,335,65,111,1166,307,634,403,94,134,94,134,0,197,540,427,1312,418,158,157,158,157,0,197,1154,474,16392,353,1300,548,308,233,0,197,308,233,301,233,7,13,992,578,1670,499,1114,496,0,197,1114,496,882,502,232,165,556,425,7812,102,5792,527,0,197,5792,527,5343,588,449,321,2020,545,2792,77,1404,414,0,197,1404,414,1187,407,217,277,1388,424,978,331,121,127,121,127,0,197,857,336,1840,331,77,115,77,115,0,197,1763,330
