GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male -- - Total,Margin of Error; Male -- - Total,"Estimate; Male -- - Worked full-time, year-round in the past 12 months","Margin of Error; Male -- - Worked full-time, year-round in the past 12 months",Estimate; Male -- - Other,Margin of Error; Male -- - Other,Estimate; Female -- - Total,Margin of Error; Female -- - Total,"Estimate; Female -- - Worked full-time, year-round in the past 12 months","Margin of Error; Female -- - Worked full-time, year-round in the past 12 months",Estimate; Female -- - Other,Margin of Error; Female -- - Other
0500000US01003,01003,"Baldwin County, Alabama",28406,2782,35273,3194,46841,4460,10276,1652,22099,2357,32804,4193,8978,1390
0500000US01015,01015,"Calhoun County, Alabama",25767,3010,33039,4873,47544,8917,7250,5005,18890,1334,29222,3731,7459,2221
0500000US01043,01043,"Cullman County, Alabama",25263,2412,27964,2027,37032,4149,13347,4376,22671,2583,30587,4156,9261,2195
0500000US01049,01049,"DeKalb County, Alabama",19645,2532,25528,3560,37700,5164,12232,2161,16317,3007,22071,3773,7352,2979
0500000US01051,01051,"Elmore County, Alabama",34197,4385,37823,5236,46700,5879,8982,3049,30671,4105,38784,2578,7616,2757
0500000US01055,01055,"Etowah County, Alabama",26539,2513,30497,2106,43996,6191,9882,5479,22481,3581,29724,3923,8198,2045
0500000US01069,01069,"Houston County, Alabama",27029,1306,34969,2296,42238,2986,9778,2481,19960,2159,30635,2226,8921,1357
0500000US01073,01073,"Jefferson County, Alabama",35398,1845,40972,2132,50417,1559,12199,1640,30054,1866,41338,1482,10310,1074
0500000US01077,01077,"Lauderdale County, Alabama",23696,2275,28691,3416,37588,2859,9613,1918,18527,2104,29051,2581,6978,2066
0500000US01081,01081,"Lee County, Alabama",20374,2650,25870,1954,42483,2635,6275,1282,15306,3496,34004,3918,4351,473
0500000US01083,01083,"Limestone County, Alabama",26553,3004,32199,3815,44457,6761,12827,3558,21371,1993,31409,5289,8171,2292
0500000US01089,01089,"Madison County, Alabama",36700,2031,48111,4163,60918,5920,11673,2560,27830,2560,42323,2733,7602,1292
0500000US01095,01095,"Marshall County, Alabama",21895,2100,25099,3967,34657,4545,10893,2979,16986,3225,26788,3309,7731,1943
0500000US01097,01097,"Mobile County, Alabama",29692,1063,38157,1348,45336,3226,13070,2093,22247,1897,32322,2049,7608,882
0500000US01101,01101,"Montgomery County, Alabama",32048,1703,38623,2223,50053,2801,9924,3651,26777,2031,34757,3334,9970,2190
0500000US01103,01103,"Morgan County, Alabama",24118,2431,31232,6148,46786,5002,12930,3166,18866,1762,30247,3336,7363,2133
0500000US01115,01115,"St. Clair County, Alabama",28360,3206,32287,2812,37739,3495,8546,3314,22893,3784,36539,6089,10372,1865
0500000US01117,01117,"Shelby County, Alabama",37287,1766,48067,2327,57850,6140,12828,6536,27802,2741,41722,1982,8305,1191
0500000US01121,01121,"Talladega County, Alabama",27884,1930,34775,5862,43328,7272,11121,7892,16456,4221,30783,7033,5739,2171
0500000US01125,01125,"Tuscaloosa County, Alabama",24802,2442,30236,3758,47339,6873,6526,1989,19492,2788,35536,4904,7159,1111
0500000US01127,01127,"Walker County, Alabama",23825,4109,31297,4446,39749,3557,11271,2547,18845,3360,27330,3393,8536,2610
0500000US02020,02020,"Anchorage Municipality, Alaska",39177,1761,47503,3463,57136,2575,19929,3444,32329,2315,41856,1917,13738,1703
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",31761,1869,40473,4398,52177,5138,12575,6357,23760,4001,39410,3933,10571,2050
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",32319,6115,41442,5107,55315,9148,15481,5772,23399,4900,41472,5305,11590,2995
0500000US04001,04001,"Apache County, Arizona",27652,12481,47744,11792,52045,8355,3172,4177,15929,14367,39772,8239,"2,500-",***
0500000US04003,04003,"Cochise County, Arizona",26054,3159,33292,5691,42664,5251,8939,2519,20590,2143,31667,2235,8056,1598
0500000US04005,04005,"Coconino County, Arizona",26793,2528,28909,3049,42332,9346,10861,2616,24846,3252,36022,5322,10104,2699
0500000US04013,04013,"Maricopa County, Arizona",30640,480,34628,711,44568,1000,13443,641,27454,707,37834,628,10863,394
0500000US04015,04015,"Mohave County, Arizona",22423,1644,29186,2467,36745,2322,9822,2032,17187,1791,28015,2472,8353,1600
0500000US04017,04017,"Navajo County, Arizona",26757,6462,23514,7378,36395,3266,14182,1601,29864,5629,35813,6288,13636,3207
0500000US04019,04019,"Pima County, Arizona",25547,1015,28914,1293,41305,1318,9679,778,22812,1082,32583,1367,9824,782
0500000US04021,04021,"Pinal County, Arizona",28360,1039,30932,1711,44097,2434,11971,2354,24306,2406,32054,1128,10646,2287
0500000US04025,04025,"Yavapai County, Arizona",22568,1806,27860,2943,38998,2601,10036,2076,18723,1600,30722,1489,9139,1261
0500000US04027,04027,"Yuma County, Arizona",20969,2088,27367,3753,37523,3328,11182,1874,15978,2147,26394,4090,7018,1031
0500000US05007,05007,"Benton County, Arkansas",29941,1316,33251,1840,39241,2648,16094,3916,26400,1916,32609,2015,10348,1428
0500000US05031,05031,"Craighead County, Arkansas",24547,1522,29306,2259,36206,4969,11030,3130,20798,4338,26923,2945,9453,1479
0500000US05045,05045,"Faulkner County, Arkansas",26955,2390,33750,2765,45675,3139,7810,2263,18630,3046,32332,5433,5837,1386
0500000US05051,05051,"Garland County, Arkansas",24157,2375,27919,4196,43832,8953,10975,1492,19837,2591,29995,3300,10435,2721
0500000US05069,05069,"Jefferson County, Arkansas",31264,1797,35533,4649,42659,5577,11358,5767,27852,4653,32081,5141,9132,1720
0500000US05085,05085,"Lonoke County, Arkansas",27479,3310,35022,7130,43051,3310,9032,2878,21996,3284,29887,2950,7915,2144
0500000US05119,05119,"Pulaski County, Arkansas",31110,1446,34686,2200,46580,4389,9591,1772,26611,2140,36668,2788,10249,1672
0500000US05125,05125,"Saline County, Arkansas",29701,2264,33667,3079,39786,2638,10380,2331,26585,4011,34161,5005,10023,1558
0500000US05131,05131,"Sebastian County, Arkansas",24362,2240,28543,4158,35488,3924,11323,3040,19211,2122,28835,1947,8801,859
0500000US05143,05143,"Washington County, Arkansas",27041,1846,30132,1950,40489,1927,9719,1278,22701,2109,30161,1517,9248,2052
0500000US05145,05145,"White County, Arkansas",21815,2753,28549,5556,38534,4101,9049,3202,16916,2004,27278,2660,8948,2966
0500000US06001,06001,"Alameda County, California",40434,1076,46164,2266,63544,2448,16729,2148,35993,1518,52395,2408,14616,1385
0500000US06007,06007,"Butte County, California",20930,2039,26595,3301,42624,2645,9501,2633,17088,2572,34932,4671,7210,1290
0500000US06013,06013,"Contra Costa County, California",38307,1310,47557,3090,69307,3367,16740,2123,31099,1569,52265,2158,12618,1244
0500000US06017,06017,"El Dorado County, California",34306,3411,41669,3607,62498,4937,13796,2197,27907,2439,45943,5626,13829,1497
0500000US06019,06019,"Fresno County, California",23564,1311,27358,2237,44120,2169,11515,873,20452,1248,34951,1711,9221,853
0500000US06023,06023,"Humboldt County, California",19361,1800,22726,2484,39401,3223,11379,2006,15615,1911,27358,4994,8771,1490
0500000US06025,06025,"Imperial County, California",22941,3388,32357,5038,43568,5497,11380,2020,15932,2412,27625,2886,6568,869
0500000US06029,06029,"Kern County, California",25415,1309,30672,1835,48785,1050,11188,873,20643,1320,33210,1905,9483,752
0500000US06031,06031,"Kings County, California",21651,2902,24393,2341,32403,4042,9253,1185,15852,1848,33034,4621,7468,2132
0500000US06033,06033,"Lake County, California",23590,5547,30781,4915,43640,7569,14352,4615,15865,4545,29993,3321,11690,1249
0500000US06037,06037,"Los Angeles County, California",30650,391,34766,730,48128,622,14904,494,26487,684,41438,688,11544,276
0500000US06039,06039,"Madera County, California",23176,2204,25228,4822,33157,6084,14245,2129,20753,1997,29777,2349,10746,1082
0500000US06041,06041,"Marin County, California",48281,2093,56569,5322,78525,9297,20523,3398,41477,3020,61206,7011,17137,2637
0500000US06045,06045,"Mendocino County, California",25559,1955,29996,3710,43537,4632,17731,2898,20458,3121,29633,2821,12312,1336
0500000US06047,06047,"Merced County, California",22636,1431,25442,2633,41979,2966,12224,2146,19330,1611,29359,2679,11727,1724
0500000US06053,06053,"Monterey County, California",26161,2341,29300,2581,44732,3547,13088,1319,21972,2563,38404,1280,11240,795
0500000US06055,06055,"Napa County, California",36267,1729,39075,3727,52980,7471,16100,2917,33420,3335,45226,5828,12253,2444
0500000US06057,06057,"Nevada County, California",29466,2103,37012,8358,52000,4612,16247,3355,24846,3659,40336,2642,11755,1173
0500000US06059,06059,"Orange County, California",37915,747,45541,2282,62967,2093,15023,966,31195,1063,47461,1325,12541,771
0500000US06061,06061,"Placer County, California",37572,2289,47560,3801,62961,4815,16939,2251,29867,2394,47826,2714,12905,2082
0500000US06065,06065,"Riverside County, California",28621,721,34714,1272,49136,1015,12990,925,22953,770,37284,1485,10534,556
0500000US06067,06067,"Sacramento County, California",32267,996,36763,1915,51515,1496,12897,1561,29577,941,42404,1285,11831,801
0500000US06071,06071,"San Bernardino County, California",28497,770,34376,1699,48421,1221,12931,1018,21990,920,37107,1543,9602,547
0500000US06073,06073,"San Diego County, California",31617,616,37510,895,49989,939,13636,803,26148,957,40394,1111,11764,525
0500000US06075,06075,"San Francisco County, California",49595,1397,51996,4238,69331,4769,19019,2136,46410,3714,67468,3356,16212,1568
0500000US06077,06077,"San Joaquin County, California",30875,1539,36213,3833,49850,1909,14073,1841,26221,2953,40345,2290,11406,1172
0500000US06079,06079,"San Luis Obispo County, California",23509,1580,29495,4419,55720,5745,9021,880,20448,1788,37762,3693,9552,1602
0500000US06081,06081,"San Mateo County, California",41786,1557,47094,2865,69197,3726,12821,1583,37841,2031,56386,4008,15960,2513
0500000US06083,06083,"Santa Barbara County, California",24821,1267,29291,1716,46960,4002,11740,2054,20538,1793,41522,2627,10065,1610
0500000US06085,06085,"Santa Clara County, California",42454,1640,51205,2584,72374,3495,16480,2102,33167,2250,55905,2290,13604,1123
