GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Less than 9th grade,Margin of Error; Male: - Less than 9th grade,"Estimate; Male: - 9th to 12th grade, no diploma","Margin of Error; Male: - 9th to 12th grade, no diploma",Estimate; Male: - Regular high school diploma,Margin of Error; Male: - Regular high school diploma,Estimate; Male: - GED or alternative credential,Margin of Error; Male: - GED or alternative credential,"Estimate; Male: - Some college, no degree","Margin of Error; Male: - Some college, no degree",Estimate; Male: - Associate's degree,Margin of Error; Male: - Associate's degree,Estimate; Male: - Bachelor's degree,Margin of Error; Male: - Bachelor's degree,Estimate; Male: - Graduate or professional degree,Margin of Error; Male: - Graduate or professional degree,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Less than 9th grade,Margin of Error; Female: - Less than 9th grade,"Estimate; Female: - 9th to 12th grade, no diploma","Margin of Error; Female: - 9th to 12th grade, no diploma",Estimate; Female: - Regular high school diploma,Margin of Error; Female: - Regular high school diploma,Estimate; Female: - GED or alternative credential,Margin of Error; Female: - GED or alternative credential,"Estimate; Female: - Some college, no degree","Margin of Error; Female: - Some college, no degree",Estimate; Female: - Associate's degree,Margin of Error; Female: - Associate's degree,Estimate; Female: - Bachelor's degree,Margin of Error; Female: - Bachelor's degree,Estimate; Female: - Graduate or professional degree,Margin of Error; Female: - Graduate or professional degree
0500000US53057,53057,"Skagit County, Washington",75189,1357,36536,752,457,328,2448,782,8222,1418,2213,701,9973,1076,3091,666,6726,970,3406,626,38653,779,475,249,1352,463,9119,1279,977,365,10987,1479,5975,827,6061,833,3707,599
0500000US53061,53061,"Snohomish County, Washington",429493,2730,213671,1464,4434,1058,10900,1863,45642,3418,10769,1585,56648,3015,20786,2017,44432,2895,20060,2074,215822,1574,2387,888,8171,1324,46732,3123,8253,1587,58562,3180,25090,2323,45103,2908,21524,2127
0500000US53063,53063,"Spokane County, Washington",306298,1248,149277,698,2505,749,5733,1567,29744,2348,7471,1421,38361,2857,18255,2273,29247,2408,17961,1672,157021,808,1410,491,4856,876,28549,2428,5518,1184,44903,3104,22338,2334,31287,2281,18160,2041
0500000US53067,53067,"Thurston County, Washington",163799,1247,78656,726,1251,657,3788,1045,13480,1954,4370,1021,18033,1942,8654,1516,19184,1744,9896,1196,85143,959,1161,610,2741,859,12598,1698,2609,751,24463,2174,11161,1751,18259,1918,12151,1638
0500000US53073,53073,"Whatcom County, Washington",122343,1089,59524,662,911,551,2073,682,13758,1921,2527,911,15456,2128,5306,1230,12422,1816,7071,1133,62819,761,1510,875,2220,759,13210,1741,2494,955,15125,1826,6474,1355,13394,1647,8392,1596
0500000US53077,53077,"Yakima County, Washington",120951,2344,59268,1535,8142,1188,6789,1183,13854,1601,4944,1310,12348,1699,4091,863,5308,860,3792,983,61683,1221,7106,1119,5811,1316,13288,1739,2952,868,15067,1606,5873,1498,7340,1172,4246,798
0500000US54003,54003,"Berkeley County, West Virginia",69730,496,33725,260,645,422,4405,1331,9318,1582,2667,970,7348,1603,1992,826,4183,1178,3167,948,36005,332,832,505,2858,846,13433,1855,1611,888,6814,1320,3092,885,4324,1170,3041,888
0500000US54011,54011,"Cabell County, West Virginia",59068,122,28037,193,1027,540,2192,846,8327,1238,1556,627,5358,1080,1657,694,4765,1089,3155,828,31031,122,1703,507,2945,1026,6574,1115,2137,731,6482,1040,3867,963,3370,918,3953,872
0500000US54033,54033,"Harrison County, West Virginia",46828,125,22328,126,1149,628,2263,553,7529,974,915,336,3497,865,1186,459,3749,774,2040,542,24500,182,665,332,1460,553,7709,1083,1583,576,5325,904,2024,650,3706,769,2028,538
0500000US54039,54039,"Kanawha County, West Virginia",121741,376,57295,358,2114,706,6527,1375,18143,1596,3046,911,10282,1416,2911,904,8229,1182,6043,1045,64446,263,2049,748,4882,1138,20546,2205,3818,960,12690,1834,4757,876,9151,1447,6553,1191
